id,物件名,ホストID,ホスト名,基礎自治体名,latitude,longitude,部屋タイプ,値段,最小宿泊数,レビュー数,最新レビュー日,一月あたりのレビュー数,ホストの保有物件数,貸し出している日数,リスティングのレビュー数（過去 12 か月間）,license
661135783851651545,5 minutes walk from the station/Designers/b02,462984916,Sumyca,文京区,35.73109,139.73975,建物全体,6676,2,14,2023-12-16,0.68,18,249,4,M130031226
669119752197206156,4-minute walk from the station/free Wi-Fi/201,462983474,Sumyca,文京区,35.70899929943235,139.73101550671169,建物全体,10337,1,5,2024-06-02,2.03,33,156,5,M130031272
669157580108077268,Close to train station/Designer's /Wi-Fi 402,462983474,Sumyca,文京区,35.70857254749804,139.73157144122857,建物全体,10337,2,34,2024-05-11,2.25,33,89,27,M130031293
669161124724215280,建于2020年 / 靠近车站 / 设计师的 / 配备Wi-Fi /神乐坂 503,462983474,Sumyca,文京区,35.70831514389391,139.73166777492838,建物全体,10337,2,8,2024-05-12,0.73,33,95,8,M130031287
708273243657656329,Suido 503・A Private Comfy RM・Bldg with Elevator,73463626,Feng,文京区,35.70913,139.73928,一般住宅個室,15942,1,27,2024-06-23,1.81,42,82,18,M130027323
740117201845526464,Private room#13minutes by train to Tokyo station,34735989,茂,文京区,35.718295191101355,139.7426471693115,一般住宅個室,4793,1,39,2024-06-05,2.19,13,20,30,Hotels and Inns Business Act | 文京区文京保健所 | 2019文文生環き第509号
809311267036452176,"Center Tokyo! Ueno 3 min,Designroom Dyson FreeWifi",4981880,Meta,文京区,35.70718069999999,139.7692614,一般住宅個室,10554,1,66,2024-06-27,3.88,51,321,48,Hotels and Inns Business Act | 文京区文京保健所 | ２０２１文文生環き第　５０１　号
815504933617056468,上野公园、秋叶原电器城、东京大学，周边各种美食店，成田机场直达上野步行至房源约7-10分钟！,371483625,Best Faith,文京区,35.707783148392146,139.76835227087446,建物全体,10943,2,74,2024-06-22,4.40,9,158,50,Hotels and Inns Business Act | 文京区文京保健所 | ２０２０文文生環き第　５０１　号
824566782440725977,上野公园、秋叶原电器城、东京大学， JR上野駅步行7-10分钟，地下铁湯島駅2-3分钟！,371483625,Best Faith,文京区,35.70619881392296,139.76793438177856,建物全体,7243,2,65,2024-06-17,4.06,9,169,50,Hotels and Inns Business Act | 文京区文京保健所 | 2020文文生環き第　501　号
830235404213963270,上野公园、上野、京成上野直达成田机场、地铁2-3分钟、JR上野7-10分钟,371483625,Best Faith,文京区,35.70694718710128,139.76816762434515,建物全体,7343,2,55,2024-06-06,3.50,9,154,42,Hotels and Inns Business Act | 文京区文京保健所 | 2020文文生環き第501号
830726083508807155,交通便利、天満宮神社、東京大学、上野公園、アメ横、秋葉原,371483625,Best Faith,文京区,35.70663633468704,139.7679520192836,建物全体,13086,2,77,2024-06-21,4.86,9,176,57,Hotels and Inns Business Act | 文京区文京保健所 | 2020文文生環き第501号
838750636467064941,JR山手線駒込から７分、新築、高速Wifi,402335966,ﾌｭｰﾁｬｰﾘｰﾃﾞｨﾝｸﾞ,文京区,35.73271034850941,139.75394956710085,建物全体,11000,2,12,2024-05-25,1.22,38,72,12,M130033742
839007045044399825,（4F3）步行京成上野、上野御徒町车站约7-10分钟！地下铁湯島车站约2-3分钟！上野公园5分钟！,371483625,Best Faith,文京区,35.70636,139.7681,建物全体,10229,2,74,2024-06-13,4.74,9,186,56,Hotels and Inns Business Act | 文京区文京保健所 | ２０２０文文生環き第　５０１　号
843897353543433998,31sqm | Ueno Park 5 min | Yushima Station 1 min,504705867,Section L,文京区,35.706650475749406,139.76952614961334,建物全体,33974,1,18,2024-06-17,1.44,5,173,17,Hotels and Inns Business Act | 文京区文京保健所 | 2022文文生環き第501号
843933087749735103,30sqm | Ueno Park 5 min | Yushima Station 1 min,504705867,Section L,文京区,35.706591,139.769535,建物全体,31773,1,13,2024-04-28,1.05,5,173,12,Hotels and Inns Business Act | 文京区文京保健所 | 2022文文生環き第501号
845994905248422560,"55sqm 2BedRm-Ueno Park 5min, Yushima Station 1 min",504705867,Section L,文京区,35.706598517661,139.76953089364014,建物全体,63636,1,26,2024-06-19,2.06,5,157,23,Hotels and Inns Business Act | 文京区文京保健所 | 2022文文生環き第501号
846016881896879694,24sqm | Ueno Park 5 min | Yushima Station 1 min,504705867,Section L,文京区,35.70658544967502,139.76951144395852,建物全体,29571,1,53,2024-06-11,4.09,5,165,47,Hotels and Inns Business Act | 文京区文京保健所 | 2022文文生環き第501号
