id,物件名,ホストID,ホスト名,基礎自治体名,latitude,longitude,部屋タイプ,値段,最小宿泊数,レビュー数,最新レビュー日,一月あたりのレビュー数,ホストの保有物件数,貸し出している日数,リスティングのレビュー数（過去 12 か月間）,license
45944720,渋谷エリア７分！代官山エリア９分！東京観光の拠点に中長期滞在を！#3,370667624,Unito,目黒区,35.65222,139.69285,一般住宅個室,23071,2,154,2024-06-25,3.45,5,123,49,Hotels and Inns Business Act | 目黒区保健所 | 目健衛環き第106号
45944772,渋谷エリア７分！代官山エリア９分！東京観光の拠点に中長期滞在を！#5,370667624,Unito,目黒区,35.65344,139.69146,一般住宅個室,23071,2,202,2024-06-27,4.50,5,55,48,Hotels and Inns Business Act | 目黒区保健所 | 目健衛環き第106号
48965688,[Top floor suite]Close to Shibuya and Shinagawa,173962342,Akihiro,目黒区,35.62879,139.71282,建物全体,30277,1,101,2024-06-05,2.59,10,303,40,Hotels and Inns Business Act | 品川区保健所 | 2品保生環き第86号
49209538,NEW!駅徒歩2分　広々137㎡4LDK 最大15名　コンビニ商店徒歩1分　目黒駅7分　高速WIFI,396944600,Rkt,目黒区,35.61651611328125,139.6990509033203,建物全体,77714,2,25,2024-06-15,0.69,2,38,15,Hotels and Inns Business Act | 目黒区保健所 | 目健衛環き第94号
722604874045886016,"Private Apartment, Meguro, Tokyo, Max 2 ppl #A101",480673998,Lund,目黒区,35.62397,139.69525,一般住宅個室,11443,2,12,2024-05-31,0.78,21,277,7,Hotels and Inns Business Act | 品川区保健所 | 31品保生環き第46号
722625441851417812,"Private Apartment, Meguro, Tokyo, Max 4 ppl #A103",480673998,Lund,目黒区,35.62576,139.69589,一般住宅個室,12318,2,17,2024-06-17,0.94,21,250,11,Hotels and Inns Business Act | 品川区保健所 | 31品保生環き第46号
722642854271315700,"Private 2 Queen Bed, Meguro,Tokyo, Max 4 ppl #A105",480673998,Lund,目黒区,35.62553,139.69736,一般住宅個室,13000,2,17,2024-06-09,0.88,21,317,13,Hotels and Inns Business Act | 品川区保健所 | 31品保生環き第46号
722676519188365345,"Private apartment, Meguro, Tokyo, Single room #201",480673998,Lund,目黒区,35.62592,139.69733,一般住宅個室,8550,2,14,2024-05-19,0.76,21,353,10,Hotels and Inns Business Act | 品川区保健所 | 31品保生環き第46号
722690080409793202,"Private apartment, Meguro, Tokyo, Single room #203",480673998,Lund,目黒区,35.62569,139.69706,一般住宅個室,8550,2,14,2024-05-25,0.74,21,357,11,Hotels and Inns Business Act | 品川区保健所 | 31品保生環き第46号
722702222784919309,"Private Apartment, Meguro, Tokyo, Max 2 ppl, #210",480673998,Lund,目黒区,35.62605,139.69737,一般住宅個室,8550,2,9,2024-05-21,0.48,21,355,6,Hotels and Inns Business Act | 品川区保健所 | 31品保生環き第46号
