id,物件名,ホストID,ホスト名,基礎自治体名,latitude,longitude,部屋タイプ,値段,最小宿泊数,レビュー数,最新レビュー日,一月あたりのレビュー数,ホストの保有物件数,貸し出している日数,リスティングのレビュー数（過去 12 か月間）,license
34065718,apartment hotel TASU TOCO room 304,19611972,岩間,杉並区,35.70415,139.59797,建物全体,11929,3,74,2024-06-16,1.18,3,206,20,Hotels and Inns Business Act | 杉並区保健所 | 31杉保衛環第4号
34109350,1mins from Koenji st★6mins from Shinjuku st★2BR,257553347,Ken,杉並区,35.70463,139.64893,建物全体,25714,2,122,2024-06-07,1.94,2,146,27,Hotels and Inns Business Act | 東京都杉並区保健所 | 31杉保衛環第344号
34111392,1mins to Koenji station★6mins from Shinjuku★2BRAPT,257553347,Ken,杉並区,35.70695,139.64826,建物全体,15429,2,101,2024-06-12,1.62,2,136,37,Hotels and Inns Business Act | 東京都杉並区杉並保健所 | 31杉保環衛第345号
34447273,和中国人想交流的日本人在这里,36879269,Hiro,杉並区,35.70888,139.64433,一般住宅個室,13214,7,7,2024-04-07,0.12,3,155,4,M130008733
34578146,Nishi-Ogikubo 2 Bedroom Type-C1 (SSH2BR-C1) 3F,18776800,近藤,杉並区,35.70514,139.59879,建物全体,25071,3,15,2024-06-07,0.25,20,171,7,M130016350
34979669,15 minutes from shinjuku station by Tokyo metro.,243795243,Etsuko & Shohei,杉並区,35.68458,139.65909,建物全体,13714,1,134,2024-05-27,2.18,1,141,35,Hotels and Inns Business Act | 東京都杉並区杉並保健所 | 31杉保衛環第25号
35742289,"201 wifi 18 min to Shinjuku, 2 min walk station",177445547,Enzo,杉並区,35.7253,139.61459,建物全体,6950,1,54,2024-05-26,0.90,37,339,14,Hotels and Inns Business Act | 杉並区杉並保健所所長　木村博子 | 30杉保衛環第348号
35755060,"202  wifi 18 min to Shinjuku, 2 min walk station",177445547,Enzo,杉並区,35.72519,139.61452,建物全体,6950,1,92,2024-05-17,1.53,37,137,20,Hotels and Inns Business Act | 杉並区杉並保健所所長　木村博子 | 30杉保衛環第348号
35755419,"203  wifi 18 min to Shinjuku, 2 min walk station",177445547,Enzo,杉並区,35.72491,139.61236,建物全体,6950,1,68,2024-05-31,1.13,37,304,10,Hotels and Inns Business Act | 杉並区杉並保健所所長　木村博子 | 30杉保衛環第348号
35755672,A205 ★Enzo Tokyo A ★,177445547,Enzo,杉並区,35.72343,139.61466,建物全体,6950,1,121,2024-06-17,2.03,37,65,25,Hotels and Inns Business Act | 杉並区杉並保健所所長　木村博子 | 30杉保衛環第348号
35755840,A206 ★Enzo Tokyo A ★,177445547,Enzo,杉並区,35.72346,139.61244,建物全体,6950,1,129,2024-06-19,2.15,37,283,35,Hotels and Inns Business Act | 杉並区杉並保健所所長　木村博子 | 30杉保衛環第348号
35756013,A302 ★Enzo Tokyo A ★,177445547,Enzo,杉並区,35.72364,139.61401,建物全体,4325,1,94,2024-06-06,1.58,37,138,26,Hotels and Inns Business Act | 杉並区杉並保健所所長　木村博子 | 30杉保衛環第348号
35756225,A403 ★Enzo Tokyo A ★,177445547,Enzo,杉並区,35.72562,139.61464,建物全体,4800,1,73,2024-06-23,1.32,37,155,34,Hotels and Inns Business Act | 杉並区杉並保健所所長　木村博子 | 30杉保衛環第348号
36919164,[月極マンスリー]高円寺駅徒歩4分｜８名貸切｜高速Wi-Fi｜新宿2駅6分,173784603,Naoto,杉並区,35.70569610595703,139.6470184326172,建物全体,26429,29,3,2024-05-06,0.53,2,341,3,M130014046
37063861,Nishi-Ogikubo 1 Bedroom Studio Type-C 6F,18776800,近藤,杉並区,35.70433,139.59883,建物全体,17714,3,17,2024-06-03,0.29,20,206,6,M130018589
37097791,"[Rurban-202] Near Shinjyuku, GHIBLI Mus!!",44129333,Yuichi,杉並区,35.70494,139.59808,建物全体,9000,3,60,2024-05-01,1.01,4,63,17,M130028836
37945531,⑩Shin-koenji Guesthouse【Female only＆Private room】,44129457,Sangwon,杉並区,35.69182,139.65287,一般住宅個室,,1,3,2020-01-31,0.05,8,0,0,M130003035
38417505,1mins to Koenji station★6mins from Shinjuku★2BRAPT,292767295,Ken,杉並区,35.70593,139.64816,建物全体,16286,2,36,2024-03-02,0.62,1,136,5,Hotels and Inns Business Act | 杉並区杉並保健所 | 31杉保衛環第345号
38940114,35/下井草/駅から徒歩1分/新宿18分/渋谷25分/商店街近く便利/広々貸切14名/wifi完備/,183877565,UI Home Company,杉並区,35.72461,139.62201,建物全体,29440,2,39,2024-04-13,0.89,70,121,14,Hotels and Inns Business Act | 東京都杉並区保健所 | 第114号
39257249,"205 A wondeful, stylish convenient sparkling clean",138109993,Sae,杉並区,35.6843147277832,139.62869262695312,建物全体,17695,180,18,2023-11-28,0.32,3,270,4,M130020750
39448607,(KB#32) Smooth Apartment Close Shinjuku/Koenji,17228309,ZenHOMES,杉並区,35.69689,139.65836,建物全体,12443,2,47,2024-06-12,0.84,13,37,27,M130020753
39561171,European comfort with Japanese style B&B Tokyo,303963002,Hiroyuki,杉並区,35.69176,139.59814,建物全体,20714,3,11,2024-05-28,0.43,1,114,7,M130007157
40768542,2F floor charter! Full renovation! Convenient spor,316616431,Yasuhiro,杉並区,35.70971,139.61391,一般住宅個室,41857,2,121,2024-05-30,2.20,1,333,27,Hotels and Inns Business Act | 杉並区杉並保健所 | 31杉保衛環第284号
40957273,Great access to Shinjuku & Shibuya/Wi-Fi,316988833,Mune,杉並区,35.70685,139.64817,建物全体,10146,2,76,2024-06-21,1.39,1,86,22,M130022844
41012772,女子旅 🎵 ドアtoドアで吉祥寺15分、新宿・渋谷へも30分/静かな一軒家の個室でゆっくり過ごす,158926363,陽子,杉並区,35.69320297241211,139.60650634765625,一般住宅個室,5000,3,18,2024-05-18,0.39,1,40,6,M130023316
41160430,【37㎡ Duplex Suite/5ppl】5min from Nishi-Ogikubo sta,321813721,Kaoru,杉並区,35.70157,139.60173,建物全体,33571,1,16,2023-11-09,0.31,5,343,2,M130023383
41160521,【22㎡Studio/max3ppl】5min from Nishi-Ogikubo station,321813721,Kaoru,杉並区,35.7015,139.60169,建物全体,17529,1,50,2024-05-28,0.95,5,323,18,Hotels and Inns Business Act | 杉並区杉並保健所 | 31杉保衛環第376号
41299509,Cynthia House - Meditation,123150587,Cynthia,杉並区,35.68834,139.62495,一般住宅個室,,2,1,2022-08-27,0.04,3,0,0,M130000284
41482209,【25㎡ Studio/3ppl】 5 min from Nishi-Ogikubo station,321813721,Kaoru,杉並区,35.70157,139.60173,建物全体,25471,1,8,2024-06-24,0.15,5,331,2,M130023384
41565470,【40㎡ Family Suite/8ppl】5min from Nishi-Ogikubo sta,321813721,Kaoru,杉並区,35.70242,139.60208,建物全体,29429,1,93,2024-06-22,1.77,5,354,41,Hotels and Inns Business Act | 杉並区杉並保健所 | 31杉保衛環第376号
41566184,【40㎡ Family Suite/5ppl】5min from Nishi-Ogikubo sta,321813721,Kaoru,杉並区,35.70062,139.60233,建物全体,33571,1,20,2024-01-03,0.38,5,359,4,M130023382
42029003,【MONTHLY】Hatsudai station 7min! MAX 12ppl! 3LDK!,290270909,Plays,杉並区,35.68372,139.64571,建物全体,30571,20,4,2023-10-31,0.10,7,191,1,M130020317
42461786,猫と緑と共生するモダン和風の家－1階和室とｻﾝﾙｰﾑ「2匹の猫も待っています」,36119039,Mitsuko,杉並区,35.70386,139.65909,一般住宅個室,17086,3,50,2024-06-20,1.09,2,248,25,M130024406
42518805,猫と緑と共生するモダン和風の家－2階洋室-「2匹の猫も待っています」,36119039,Mitsuko,杉並区,35.7041,139.65764,一般住宅個室,17086,3,33,2024-06-14,1.69,2,278,14,M130024406
42921772,Zuzu & Gizmo Welcome family with pets.,341775888,Zuzu&Gizmo,杉並区,35.69652,139.65236,建物全体,33286,1,39,2024-06-09,0.79,1,129,5,Hotels and Inns Business Act | 杉並区杉並保健所 | 4杉保衛環第326号
43199348,A house with a nice view (each room has a BR),343857895,和子,杉並区,35.67953,139.65459,一般住宅個室,40216,3,11,2024-04-04,0.70,1,124,7,M130025601
