id,物件名,ホストID,ホスト名,基礎自治体名,latitude,longitude,部屋タイプ,値段,最小宿泊数,レビュー数,最新レビュー日,一月あたりのレビュー数,ホストの保有物件数,貸し出している日数,リスティングのレビュー数（過去 12 か月間）,license
861064404804018113,Hotel EL9 /free parking / 4LDK 100㎡/  2bathroom,74022439,Chie,北区,35.73786,139.75081,建物全体,68320,1,36,2024-06-27,3.67,11,274,36,Hotels and Inns Business Act | 東京都北区保健所 | 5北健生環き第17号
862566307893998136,【マンスリー】上野近く！尾久駅徒歩2分！最大2名使用可能！2DK 40㎡！,481730406,Plays,北区,35.74663,139.75651,建物全体,,30,2,2024-02-20,0.26,1,334,2,M130008811
863409510078282311,(5)高速Wifi完備・新宿へ電車11分・JR十条駅徒歩8分（JR埼京線で池袋5分・渋谷17分),19152993,Sei,北区,35.76221410926542,139.71492284769707,建物全体,15600,3,20,2024-05-05,2.10,9,331,20,M130033283
866883018651166629,Economical stay in Tokyo center [GREEN HOUSE202],84467266,王,北区,35.74338285472776,139.75036036673723,建物全体,7786,3,4,2023-12-26,0.30,8,365,3,M130041543
867012068729890620,[マンスリー]1か月以上限定！駅徒歩2分の3DK！家族、友人と！,342113419,Plays,北区,35.76065622873357,139.72024504503312,建物全体,12500,30,1,2023-11-26,0.14,2,258,1,M130025392
867652622284415793,"Diamond Yu, OnePiece theme room,  Itabashi station",287960657,新井,北区,35.74581,139.72122,建物全体,20514,1,28,2024-06-18,4.49,6,142,28,Hotels and Inns Business Act | 東京都北区保健所 | 5北健生環き第39号
869433056194698580,Economical stay in Tokyo center [GREEN HOUSE201],84467266,王,北区,35.74202,139.7492,建物全体,7786,3,10,2024-02-23,0.71,8,365,7,M130041544
869436871400533333,Economical stay in Tokyo center [GREEN HOUSE101],84467266,王,北区,35.74213849513623,139.75061894031836,建物全体,9071,3,11,2024-01-15,0.82,8,365,8,M130041542
872031944634634221,nestay suite tokyo tabata 1F,356490069,Lifeng,北区,35.738239915868796,139.7643934590113,建物全体,29636,1,25,2024-06-14,1.82,19,83,21,M130033238
872194471856026458,"山手線徒步3分,直达上野/新宿/池袋/六本木/電梯/电子锁、整套公寓2个分离房间带厨房",224250516,Sozo,北区,35.739550416096755,139.74944379868444,建物全体,25429,2,53,2024-06-18,3.76,9,121,47,Hotels and Inns Business Act | 東京都北区保健所 | 5北健生環き第62号
873341299133493852,JY72JR山手线新宿涩谷上野秋叶原银座东京直达/最近车站步行3分钟/最多5人/免费固定WIFI,143096922,Ming,北区,35.74019108698798,139.747119112285,建物全体,20832,2,19,2024-06-22,1.35,33,256,18,M130033823
881019159167251909,Holy Planet  《泊まれる仮想世界》120㎡  池袋1駅新宿2駅,84181866,Aki,北区,35.74479,139.72195,建物全体,70857,1,189,2024-06-25,15.41,3,82,187,Hotels and Inns Business Act | 東京都北区保健所 | 5北健生環き第6号
883563799039050129,Private Entire 5-story Apartment with 4 bed rooms,385187074,Bo,北区,35.74482235968091,139.72868681296694,建物全体,,1,1,2023-07-29,0.09,8,0,1,Hotels and Inns Business Act | 豊島区池袋保健所 | 元豊池保衛環き第204号
893946273865287905,※Very suitable for family travel and group travel.,421058804,Xinyuan,北区,35.7483679,139.7457335,一般住宅個室,,1,10,2024-06-29,0.81,4,102,8,M130034075
900826865170388257,3BR Beautiful House In North Tokyo [Parking Lot],25285263,Shiki,北区,35.76660196691224,139.74336522209015,建物全体,29700,3,25,2024-05-26,1.95,2,170,22,M130033935
908857804112476648,"[2N]near to Shinjuku,Shibuya,Ueno etc,selfCheckIn",193171483,Liyan,北区,35.74037,139.74678,一般住宅個室,5000,1,13,2024-06-10,1.05,13,326,12,M130012912
909558194059333103,【駅近】JR山手線駒込駅徒步6分戸建、３LDK 、池袋、上野、新宿電車直達、無料wifi,518975045,Mo,北区,35.740694,139.748164,建物全体,27429,2,33,2024-06-07,2.87,2,201,33,M130038908
913521906125182105,※2名まで利用※閑静な住宅街にある※上野駅から電車で10分,421058804,Xinyuan,北区,35.7483679,139.7457335,一般住宅個室,7671,1,7,2024-05-13,0.61,4,110,7,M130034075
916122344803404111,駒込駅徒歩7分/旧古河庭園至近(100m)の4LDKマンション「92m2」,503351708,Changcheng,北区,35.7416864,139.7478593,建物全体,30352,1,37,2024-06-26,3.07,1,24,37,M130033966
920156731000636487,※畳部屋2名迄利用※閑静な住宅街にある※上野駅から電車で10分,421058804,Xinyuan,北区,35.7473,139.7454,一般住宅個室,8691,1,11,2024-05-24,0.90,4,191,11,M130034075
925070891279664417,"JR Yamanote Komagome Sta. 7min, High-Speed Wifi",151970670,フューチャーリーディング,北区,35.73463597740282,139.75448691562391,建物全体,10571,30,3,2023-12-27,0.27,86,98,3,M130030599
931648356008449922,Private room Nishigahara (minimum 31nights),26341212,Tombo,北区,35.746420428292716,139.74242213398009,一般住宅個室,3200,30,5,2024-05-05,0.50,4,34,5,M130001785
933643701642621439,※シングルルーム※閑静な住宅街にある※上野駅から電車で10分,421058804,Xinyuan,北区,35.749390252884716,139.7464674017499,一般住宅個室,6760,1,16,2024-05-25,1.86,4,201,16,M130034075
944430772565467497,【セール実施中！】東京メトロ南北線［王子神谷駅］まで徒歩3分！遠征や東京観光の際にもおすすめ！,528133176,申,北区,35.76582989713798,139.73330257403433,建物全体,15371,1,24,2024-06-25,2.33,1,136,24,Hotels and Inns Business Act | 東京都北区保健所 | 5北健生環き第22号
945204575217519426,JR山手线駒込駅徒步6分/温馨独棟别墅3LDK/两套卫浴/直达新宿上野/可寄存行李,43826309,Momo,北区,35.74115,139.74916,建物全体,,2,1,2023-11-15,0.13,13,201,1,M130038908
948306803436935886,MTokyo#201｜4min station. 8 min Ikebukuro｜Free WIFI,529180308,MingYan,北区,35.73957,139.750924,建物全体,11783,2,43,2024-06-14,4.02,14,157,43,Hotels and Inns Business Act | 東京都北区保健所 | 5北健生環き第8号
948450523525639072,MTokyo#301｜4min station. 8 min Ikebukuro｜Free WIFI,529180308,MingYan,北区,35.73909080192469,139.75196333899825,建物全体,10086,2,55,2024-06-21,5.12,14,162,55,Hotels and Inns Business Act | 東京都北区保健所 | 5北健生環き第8号
948455767825770643,M东京#401｜JR山手线车站步行4分钟，池袋8分钟｜免费高速WIFI｜独立卫浴,529180308,MingYan,北区,35.73957,139.750924,建物全体,6918,2,32,2024-06-28,3.58,14,189,32,Hotels and Inns Business Act | 東京都北区保健所 | 5北健生環き第8号
948458726616391328,M东京#402｜JR山手线车站步行4分钟，池袋8分钟｜免费高速WIFI｜独立卫浴,529180308,MingYan,北区,35.73957,139.750924,建物全体,7075,2,38,2024-06-10,4.40,14,188,38,Hotels and Inns Business Act | 東京都北区保健所 | 5北健生環き第8号
948463572462709189,MTokyo#501｜4min station. 8 min Ikebukuro｜Free WIFI,529180308,MingYan,北区,35.7391639965575,139.74986012106353,建物全体,6444,2,38,2024-06-16,3.48,14,189,38,Hotels and Inns Business Act | 東京都北区保健所 | 5北健生環き第8号
948465511791257228,MTokyo#502｜4min station. 8 min Ikebukuro｜Free WIFI,529180308,MingYan,北区,35.74030435914663,139.7515321885537,建物全体,6883,2,16,2024-06-26,1.55,14,121,16,Hotels and Inns Business Act | 東京都北区保健所 | 5北健生環き第8号
950003321163847435,"赤羽駅まで7分平坦|閑静な陽当り住宅""広々バルコニー""高速Wi-Fi |池袋上野9分/空港",527350841,Tomo,北区,35.7815363,139.7165189,建物全体,23714,2,34,2024-06-02,3.16,10,71,34,M130035107
953263454431712083,Private house for 6 guests Tokyo,31484416,Tetsuro,北区,35.74817048968348,139.7297031654143,建物全体,20700,2,14,2024-06-21,1.41,5,109,14,M130035156
953939979220288845,新装修一户建，赤羽站步行12分钟，东十条站步行5分钟，高速WiFi,176240506,尹府株式会社,北区,35.76845,139.72317,建物全体,25857,2,6,2024-04-24,0.66,4,63,6,M130034677
956892773300377556,JR山手線駒込駅から７分、新築、高速Wifi,151970670,フューチャーリーディング,北区,35.73457190790958,139.75395992935532,建物全体,6857,30,16,2024-05-10,1.63,86,100,16,M130030598
958171985184216142,5 minutes walk from the station/Designers/101,520087321,ガーデン,北区,35.76209931179239,139.73643988484883,建物全体,6511,2,17,2024-06-19,1.88,24,246,17,M130035324
958173852192383514,Built in 2023/5-minute walk from the station/102,520087321,ガーデン,北区,35.76279896187173,139.73595881692478,建物全体,6919,2,8,2024-01-16,0.82,24,238,8,M130035325
958174766134522720,Built in 2023/5-minute walk from the station/201,520087321,ガーデン,北区,35.761252707096546,139.73461044960712,建物全体,6511,2,13,2024-06-17,1.49,24,237,13,M130035326
958175720574470767,Built in 2023/5-minute walk from the station/202,520087321,ガーデン,北区,35.76212,139.73447,建物全体,6919,2,14,2024-03-25,1.49,24,223,14,M130035327
958176593208187482,Built in 2023/5-minute walk from the station/203,520087321,ガーデン,北区,35.76104673850973,139.73636574480068,建物全体,6511,2,8,2024-03-30,0.88,24,232,8,M130035328
958177568735473826,Built in 2023/5-minute walk from the station/301,520087321,ガーデン,北区,35.76273,139.7344,建物全体,6511,2,12,2024-06-23,1.44,24,223,12,M130035329
958178705901365395,Built in 2023/5-minute walk from the station/302,520087321,ガーデン,北区,35.7611394736727,139.73462158699203,建物全体,6919,2,7,2024-03-21,0.84,24,239,7,M130035330
958179543198793377,Built in 2023/5-minute walk from the station/303,520087321,ガーデン,北区,35.76242,139.73463,建物全体,6511,2,12,2024-03-08,1.25,24,242,12,M130035331
958180388884739282,Built in 2023/5-minute walk from the station/304,520087321,ガーデン,北区,35.762255332119004,139.73461489288474,建物全体,6511,2,5,2024-03-30,0.70,24,242,5,M130035332
958181142685115624,Built in 2023/5-minute walk from the station/401,520087321,ガーデン,北区,35.76072,139.7346,建物全体,6511,2,13,2024-06-23,1.42,24,228,13,M130035333
958181859815822615,Built in 2023/5-minute walk from the station/404,520087321,ガーデン,北区,35.76274,139.73457,建物全体,6511,2,6,2024-03-30,0.79,24,242,6,M130035334
959819577379544873,JR山手線駒込駅から７分、新築、高速Wifi,511048475,Zishen,北区,35.734872970936486,139.75460664981483,建物全体,10466,2,6,2024-04-07,1.09,53,105,6,M130033740
959834423847587503,"JR Yamanote Komagome Sta. 7min, High-Speed Wifi",151970670,フューチャーリーディング,北区,35.7348,139.75469,建物全体,6857,30,3,2024-05-22,0.49,86,69,3,M130033739
964290756276207278,Economical stay in Tokyo center [RED HOUSE102],84467266,王,北区,35.7654239639607,139.7188318506983,建物全体,9771,3,6,2024-06-03,0.71,8,223,6,M130041458
964294070419719317,東京市中心的經濟住宿 [RED HOUSE202],84467266,王,北区,35.76579,139.7176,建物全体,9771,3,12,2024-04-12,1.24,8,271,12,M130041460
964295321563652024,Economical stay in Tokyo center [RED HOUSE201],84467266,王,北区,35.76681,139.71729,建物全体,9771,3,15,2024-06-28,1.70,8,248,15,M130041459
965590895656567643,JR山手線駒込駅から７分、新築、高速Wifi,151970670,フューチャーリーディング,北区,35.73441,139.75447,建物全体,,30,6,2024-04-24,0.83,86,40,6,M130030601
968717272031543917,東京4名まで同じ料金,502044766,島田,北区,35.73805,139.76906,一般住宅個室,,3,20,2024-06-27,2.41,1,62,20,Hotels and Inns Business Act | 荒川区保健所 | 3荒保衛環き(三)第5号
970571055056834618,【トリプルルーム】軽食無料！サウナ無料！デスク有り！TOKIO'sHOTEL_TOKIOS,522656486,TOKIOs,北区,35.75550953713016,139.73825359107616,一般住宅個室,16643,1,14,2024-05-02,1.78,9,124,14,Hotels and Inns Business Act | 東京都北区保健所 | 21北健生環き第11号
970584475027380598,【スーペリアツインルーム】軽食無料！サウナ無料！デスク有り！TOKIO'sHOTEL_TOKIOS,522656486,TOKIOs,北区,35.75893040122731,139.73936329367956,一般住宅個室,12057,1,4,2024-05-20,0.70,9,140,4,Hotels and Inns Business Act | 東京都北区保健所 | 21北健生環き第11号
970598071580641124,【コンフォートツインルーム】軽食無料！サウナ無料！デスク有り！TOKIO'sHOTEL_TOKIOS,522656486,TOKIOs,北区,35.7554705,139.7382789,一般住宅個室,12243,1,2,2024-03-03,0.33,9,62,2,Hotels and Inns Business Act | 東京都北区保健所 | 21北健生環き第11号
970609069799592159,【喫煙コンフォートツインルーム】軽食無料!サウナ無料！デスク有TOKIO'sHOTEL_TOKIOS,522656486,TOKIOs,北区,35.7554705,139.7382789,一般住宅個室,12229,1,2,2024-04-15,0.44,9,142,2,Hotels and Inns Business Act | 東京都北区保健所 | 21北健生環き第11号
970616537468990101,【ツインルーム】軽食無料！サウナ無料！デスク有り！TOKIO'sHOTEL_TOKIOS,522656486,TOKIOs,北区,35.7554705,139.7382789,一般住宅個室,12257,1,5,2024-06-01,0.61,9,143,5,Hotels and Inns Business Act | 東京都北区保健所 | 21北健生環き第11号
970621212571731935,【ダブルルーム】軽食無料！サウナ無料！デスク有り！TOKIO'sHOTEL_TOKIOS,522656486,TOKIOs,北区,35.7554705,139.7382789,一般住宅個室,11100,1,2,2024-06-11,1.09,9,140,2,Hotels and Inns Business Act | 東京都北区保健所 | 21北健生環き第11号
970627201531259208,【喫煙 ダブルルーム】軽食無料！サウナ無料！デスク有り！TOKIO'sHOTEL_TOKIOS,522656486,TOKIOs,北区,35.7554705,139.7382789,一般住宅個室,11400,1,5,2024-04-27,0.63,9,148,5,Hotels and Inns Business Act | 東京都北区保健所 | 21北健生環き第11号
970637956084257150,【シングルルーム】軽食無料！サウナ無料！デスク有り！TOKIO'sHOTEL_TOKIOS,522656486,TOKIOs,北区,35.7554705,139.7382789,一般住宅個室,9386,1,0,,,9,144,0,Hotels and Inns Business Act | 東京都北区保健所 | 21北健生環き第11号
970642539858458921,【喫煙 シングルルーム】軽食無料！サウナ無料！デスク有り！TOKIO'sHOTEL_TOKIOS,522656486,TOKIOs,北区,35.7554705,139.7382789,一般住宅個室,9314,1,4,2024-04-08,0.54,9,142,4,Hotels and Inns Business Act | 東京都北区保健所 | 21北健生環き第11号
972882702509425297,"6min walk from JR Jujo,  a whole house, free Wifi",391270245,Teruhiko,北区,35.763026955335086,139.71983692901256,建物全体,24857,3,32,2024-06-24,4.19,3,218,32,Hotels and Inns Business Act | 東京都北区保健所 | 5北健生環き第67号
978527670114449980,Hotel EL 9 /free parking / 4LDK 100㎡/new open,536701441,Nobuyuki,北区,35.73962,139.74879,建物全体,,7,0,,,1,118,0,Hotels and Inns Business Act | 東京都北区保健所 | 5北健生環き第１７号
978878829391837011,2 mins to Komagome/Nr JR/Suitable for team&couple,70438155,MingJuan,北区,35.73635816942486,139.75144423456817,建物全体,,1,12,2024-03-26,1.50,5,0,12,M130019159
979360709281168863,池袋8分 新宿14分 渋谷28分 乗り換えなし 最大6名 羽田 成田空港からのアクセス良好 1F,536887694,慧美,北区,35.775942,139.726904,一般住宅個室,7769,1,1,2024-05-27,0.88,5,185,1,Hotels and Inns Business Act | 東京都北区保健所 | 5北健生環き第16号
979403045724697228,池袋8分 新宿14分 渋谷28分 乗り換えなし 最大6名 羽田 成田空港からのアクセス良好 2F,536887694,慧美,北区,35.775942,139.726904,一般住宅個室,6867,1,2,2023-11-19,0.25,5,165,2,Hotels and Inns Business Act | 東京都北区保健所 | 5北健生環き第16号
980130584381656347,LARGE Traditional House/11min to Shinjuku/AC/WIFI,533734810,祐里奈,北区,35.76733870976631,139.71886328957774,建物全体,41429,1,21,2024-06-16,3.41,1,274,21,M130037384
980939562850410971,"池袋10分,一軒家 Marin House /暮らすように泊まる /温泉近く/長期割,最大7名可",518641505,Yuki,北区,35.791007730733014,139.69929825514555,建物全体,18531,2,13,2024-06-10,1.40,4,166,13,M130035751
981082000163536648,池袋、新宿、涩谷，三地埼京线9分-16分直达，可住2-4人/星の園一层101,537263393,Xuan,北区,35.7825036,139.7075918,建物全体,12943,1,3,2024-04-13,0.48,3,169,3,M130035623
985919839328993127,Kusayama Residence B丨Japanese Shitamachi culture,226212674,Makoto,北区,35.75749741750336,139.73147669709778,建物全体,13430,1,14,2024-06-23,1.75,9,241,14,M130035922
985972190048477039,Kusayama Residence A丨Japanese Shitamachi culture,226212674,Makoto,北区,35.76003938845863,139.72798848569468,建物全体,13786,1,15,2024-06-22,1.81,9,224,15,M130035921
987371971681425416,池袋、新宿、涩谷，三地埼京线9分-16分直达，日式大户型可住2-8人/星の園二层202,537263393,Xuan,北区,35.7825036,139.7075918,建物全体,18086,1,20,2024-06-29,2.29,3,208,20,M130035624
987489511166577961,池袋、新宿、涩谷，三地埼京线9分-16分直达，日式大户型可住2-8人/星の園三层301,537263393,Xuan,北区,35.7825036,139.7075918,建物全体,18086,1,16,2024-06-19,1.88,3,262,16,M130035626
988773960662696936,Dreams of Stars House,112037524,Kousin,北区,35.737683177790444,139.76696587413767,建物全体,27857,1,26,2024-06-11,3.06,8,13,26,M130030856
998743758465335033,7 min walk from JR Tabata STA/2 lines available28㎡,527951912,宗助,北区,35.74042,139.7569,建物全体,8299,5,30,2024-06-20,3.63,3,21,30,Hotels and Inns Business Act | 東京都北区保健所 | 5北健生環き第28号
998931877397095991,７ min walk from JR Tabata STA/2 lines available97㎡,527951912,宗助,北区,35.73929,139.75658,建物全体,27157,5,36,2024-06-25,4.29,3,103,36,Hotels and Inns Business Act | 東京都北区保健所 | 5北健生環き第28号
1006056958489990111,Good old Japanese house【紅葉】,542630210,Ren,北区,35.7637412505134,139.72803408869538,建物全体,16500,4,11,2024-06-15,1.45,1,170,11,M130035571
1006164186844776702,A未来王子101,492224139,ゴールドアイコンサルティング,北区,35.75320030880721,139.74402132098953,一般住宅個室,7286,1,5,2024-06-26,0.62,12,361,5,Hotels and Inns Business Act | 東京都北区保健所 | ５北健生環き第34号
1008209066561205685,A未来王子301,492224139,ゴールドアイコンサルティング,北区,35.75262515347862,139.7447991441803,一般住宅個室,7286,1,3,2024-02-08,0.37,12,360,3,Hotels and Inns Business Act | 東京都北区保健所 | 5北健生環き第34号
1008977728317338106,Max9ppl!Akabane area! Private house!,511145842,竹田,北区,35.74909696459412,139.74230919051433,建物全体,19300,2,21,2024-06-08,2.80,4,275,21,M130036778
1009082877631158183,A未来王子302,492224139,ゴールドアイコンサルティング,北区,35.75362163265752,139.74390258711634,一般住宅個室,7286,1,2,2024-05-28,0.28,12,362,2,Hotels and Inns Business Act | 東京都北区保健所 | 5北健生環き第34号
1009127444829034942,A未来王子303,492224139,ゴールドアイコンサルティング,北区,35.75261209304208,139.7447991441803,一般住宅個室,7286,1,3,2024-01-02,0.38,12,364,3,Hotels and Inns Business Act | 東京都北区保健所 | 5北健生環き第34号
1010006032035095349,A private house in a quiet area !4 people!,534918086,譲,北区,35.75512758706951,139.74220753347333,建物全体,15857,1,23,2024-06-25,3.17,3,137,23,M130036675
1010584772174251907,A未来王子305,492224139,ゴールドアイコンサルティング,北区,35.753491584108254,139.7440823553784,一般住宅個室,7286,1,6,2024-06-22,0.83,12,363,6,Hotels and Inns Business Act | 東京都北区保健所 | 5北健生環き第34号
1013302375277974642,NEW　東京JR山手線徒歩3分/整套公寓2个分离房间带厨房/電梯/直達六本木、新宿、上野、池袋,224250516,Sozo,北区,35.740097358291095,139.74791063300006,建物全体,25857,2,23,2024-06-04,3.56,9,89,23,Hotels and Inns Business Act | 東京都北区保健所 | 5北健生環き第62号
1013370453494878147,A未来王子205,492224139,ゴールドアイコンサルティング,北区,35.75311571291302,139.74397806246455,一般住宅個室,,1,0,,,12,310,0,Hotels and Inns Business Act | 東京都北区保健所 | 5北健生環き第34号
1013831006097549265,Kita Homestay / 6 min From JR Sta. / Max 11,533112656,Scott,北区,35.75833632844474,139.72822773649213,建物全体,40029,2,19,2024-05-31,2.46,3,120,19,M130036506
1014397756395813037,Bright Modern Airbnb in Tokyo's Northern District,544251891,福栄商事,北区,35.77085,139.72778,建物全体,15143,2,17,2024-06-25,2.14,2,51,17,M130036613
1015644507966844897,A未来王子203,492224139,ゴールドアイコンサルティング,北区,35.75357,139.74556,一般住宅個室,,1,1,2024-05-20,0.71,12,364,1,Hotels and Inns Business Act | 東京都北区保健所 | 5北健生環き第34号
1015660507725016364,A未来王子202,492224139,ゴールドアイコンサルティング,北区,35.7536,139.7441,一般住宅個室,,1,0,,,12,359,0,Hotels and Inns Business Act | 東京都北区保健所 |  5北健生環き第34号
1015666414650194609,A未来王子201,492224139,ゴールドアイコンサルティング,北区,35.75306362173684,139.74577886669198,一般住宅個室,,1,2,2024-01-01,0.28,12,350,2,Hotels and Inns Business Act | 東京都北区保健所 | 5北健生環き第34号
1018720335092266399,全改装 池袋7分 公園隣戸建 46㎡ 駅近徒歩5分 家族向け 3ベッド 6人 Wi-Fi  西巣鴨,525606186,Ryuji,北区,35.74680643790698,139.72599529053102,建物全体,24891,3,12,2024-05-29,1.86,2,206,12,M130036729
1019774531326554667,"Toga Inn, Exclusive Villa, 2LDK/80㎡， up 6 people .",544395522,東,北区,35.74876233086496,139.74514592438936,建物全体,20000,1,8,2024-06-28,1.10,1,336,8,M130036341
1021389416524886587,nestay suite tokyo tabata 301,330316857,Hotel,北区,35.73921554474129,139.76495709352363,建物全体,7057,1,12,2024-06-06,2.14,12,142,12,M130036886
1023564550571012465,[新規オープン割引中]100㎡以上、至近池袋/新宿/渋谷！日本庭園付き、9名貸切、駅徒歩5分,115993999,Asuka,北区,35.7613065,139.7180585,建物全体,41286,4,22,2024-06-23,3.46,1,183,22,Hotels and Inns Business Act | 東京都北区保健所 | ６北健生環き第１５号
1024207831193556437,【一棟貸切】駒込古民家フルリノベ―ション/Switch付き/池袋新宿銀座秋葉原上野浅草渋谷,546404570,Ask,北区,35.74069,139.74494,一般住宅個室,36500,2,16,2024-06-15,2.65,2,227,16,M130037622
1025510668564253637,WIFI無料【最大4名】渋谷新宿に電車で1本 大型スクリーンでNetflix視聴が楽しめる貸切ステイ,247326938,Pqd,北区,35.77266223230645,139.727926490146,建物全体,9857,1,19,2024-06-15,2.95,55,166,19,Hotels and Inns Business Act | 東京都北区保健所 | 5北健生環き第35号
1025538065615166996,WIFI無料【最大3名】Netflix視聴可能　大型スクリーンあり,247326938,Pqd,北区,35.77144,139.7277,建物全体,10643,1,17,2024-06-19,2.51,55,171,17,Hotels and Inns Business Act | 東京都北区保健所 | 5北健生環き第35号
1026393722800056338,[Monthly only] Sakura House! Max. 9 ppl!,511145842,竹田,北区,35.75024,139.74243,建物全体,18400,30,0,,,4,269,0,M130036778
1028074170895007872,山手線徒步3分/高級按摩椅/電梯/雙衛生間/平層/辦公可,224250516,Sozo,北区,35.73791695409589,139.7497256838022,建物全体,52714,2,13,2024-06-19,2.69,9,47,13,Hotels and Inns Business Act | 東京都北区保健所 | 5北健生環き第62号
1030252291995191567,独栋别墅 4LDK100m2   大露台，坐电车 上野  10分，新宿14分、渋谷19分、浅草21分,234477095,Yuxia,北区,35.78288205665177,139.72542388300096,建物全体,25997,1,16,2024-05-27,2.22,35,147,16,M130036680
1030909672518351223,Private house in Akabane|Max7|10min sta,111104574,Ai,北区,35.78285561080385,139.71492710950676,建物全体,23286,2,14,2024-06-02,2.37,2,145,14,M130031183
1033428180915226118,jy42JR山手线新宿涩谷上野秋叶原银座东京直达/最近车站步行3分钟/最多4人/免费固定WIFI,143096922,Ming,北区,35.739371937007235,139.7475219981476,建物全体,10382,2,28,2024-06-15,4.14,33,279,28,M130033823
1033429559583952503,jy73JR山手线新宿涩谷上野秋叶原银座东京直达/最近车站步行3分钟/最多6人/免费固定WIFI,143096922,Ming,北区,35.7392043,139.7475971,建物全体,20221,2,23,2024-06-16,3.92,33,315,23,M130033824
1034595768752814130,4 min walk from the sta/1K/ 702,287699302,Nana,北区,35.73601881642733,139.75828022857107,建物全体,6180,30,1,2024-02-10,0.21,7,133,1,M130022870
1034682682318099944,温馨和风民宿/最大8人/独享一户建/近车站/免费WiFi/近公园神社,512010614,寧月,北区,35.75542,139.7326,建物全体,28571,2,3,2024-04-08,0.52,1,271,3,M130036504
1034904672506961502,Private villa 84m2 13 min Shinjuku 8 min Ikebukulo,114611899,Yin And Wei,北区,35.770633,139.721516,建物全体,25000,3,32,2024-06-26,4.73,4,296,32,M130037108
1037431057361682484,渋谷・新宿・池袋・秋葉原・上野など東京の主要駅へ直通/最寄駅徒歩３分/長期滞在割引有/サービス料無し,538486902,Usg,北区,35.77623241292442,139.7295208783507,建物全体,10916,2,19,2024-06-03,3.15,1,353,19,M130037312
1040961753621304333,Max 5ppl! 5 min from JR Kitaakabane sta.(MS26),549237943,Golden House,北区,35.79059,139.70487,建物全体,19286,1,17,2024-06-11,2.70,2,93,17,M130036935
1042400173368434412,Whole house/3 min JR Sta./13 ppl,550156802,Yuko,北区,35.74607,139.74779,建物全体,35143,5,18,2024-06-13,3.48,1,292,18,Hotels and Inns Business Act | 東京都北区保健所 | 5北健生環き第49号
1044476748422782714,10mins walk from station on the jr yamanote line!,236443900,Ayako,北区,35.73531833978324,139.75482938593998,建物全体,16790,30,1,2024-02-28,0.24,2,180,1,M130029925
1045190257170091559,walk 13mins Higashijujo station/Max 6ppl/Akabane,550738574,蓮,北区,35.7709861,139.7279416,建物全体,13971,1,7,2024-06-15,1.15,1,126,7,M130037139
1046236933911089775,Tokyo/Ikebukuro Area/Max. 6PPL/2DK 50㎡/wifi,542230472,Shizuka,北区,35.74936,139.73267,建物全体,31000,2,8,2024-06-18,2.53,2,237,8,M130037609
1053521575430200397,"For Families, Friends, and Groups with 5 Brs.",544251891,福栄商事,北区,35.7686,139.72398,建物全体,48143,2,16,2024-06-24,2.68,2,101,16,M130037710
1054324230569303642,83㎡/JR Komagome station 7min/4 beds/Max8/Near Ueno,127797489,Shogo,北区,35.73585311311872,139.75355486599568,建物全体,31559,2,15,2024-06-23,3.28,1,228,15,Hotels and Inns Business Act | 東京都北区保健所 | 5北健生環き第44号
1056743154504066470,MakuRagi•Railway Scenery Terrace,478517447,熊野,北区,35.740240753072136,139.75606744181437,建物全体,40229,2,6,2024-06-11,1.30,1,249,6,M130037733
1056989208851473846,"On JR Line, Direct to Ikebukuro, Shinjuku/Shibuya",34403925,Katsuo,北区,35.78818,139.701,建物全体,9844,1,7,2024-05-27,1.64,8,222,7,Hotels and Inns Business Act | 東京都北区保健所 | 5北健生環き第54号
1057014331296645594,"JR Line direct to Ikebukuro, Shinjuku, Shibuya",34403925,Katsuo,北区,35.78641,139.70124,建物全体,12645,1,13,2024-06-25,3.10,8,198,13,Hotels and Inns Business Act | 東京都北区保健所 | 5北健生環き第54号
1061391285808444094,Jujo luxury villa/120㎡/max13p/4min to sta/10Gwifi,503353324,Ai,北区,35.75809355849649,139.72212665089543,建物全体,57857,2,0,,,5,97,0,M130039003
1061995975246325193,JR山手线駒込站步行2分三室高级公寓，三套卫浴，新宿16分,43826309,Momo,北区,35.73822,139.75044,建物全体,33257,2,1,2024-06-03,1,13,157,1,M130019156
1062001278543223664,Private room Nishigahara (minimum 31nights),26341212,Tombo,北区,35.74511990772022,139.74024791091935,一般住宅個室,3600,30,2,2024-03-24,0.47,4,39,2,M130001785
1064755996737945435,Within walking distance of JR Akabane Station!,555377823,蓮,北区,35.7709861,139.7279416,建物全体,13971,1,7,2024-06-26,1.98,1,125,7,M130037139
1068508612633059462,7min to Ikebukuro/JR/ 32㎡/Two 120cm wide beds/4ppl,61197227,Ayana,北区,35.7433483031136,139.73936833815046,建物全体,15500,3,11,2024-06-09,2.37,5,217,11,M130037909
1069050251495539478,尾久2副；上野まで駅一つ5分、東京駅、新橋(銀座)直通,60476303,LuLu,北区,35.74617110274004,139.7533461325903,建物全体,6943,1,9,2024-06-25,1.70,18,159,9,M130031382
1069214904097223086,【マンスリー】最大５名利用可！北赤羽駅徒歩5分！新宿15分！,549237943,Golden House,北区,35.78615136542274,139.700505575582,建物全体,12000,30,0,,,2,260,0,M130036935
